time,latitude,longitude,depth,magnitude,place
2019-04-23 01:31:16.400,37.4911,72.3059,198.59,,"59 km N of Khand?d, Afghanistan"
2019-04-18 00:44:55.285,37.425,72.064,191.97,4.0,"45 km E of Khorugh, Tajikistan"
2019-04-16 07:55:49.745,37.3645,71.9029,149.08,4.0,"33 km ESE of Khorugh, Tajikistan"
2019-04-13 19:08:38.712,37.6793,75.1194,100.67,4.0,"115 km ESE of Murghob, Tajikistan"
2019-04-12 14:24:16.030,36.8634,75.9657,10.0,4.4,"128 km ENE of Barishal, Pakistan"
2019-04-09 16:30:00.322,37.4058,72.8713,,4.0,"70 km NE of Khand?d, Afghanistan"
2019-04-06 04:02:41.154,39.0501,74.5846,35.0,,"111 km NNE of Murghob, Tajikistan"
2019-04-02 14:23:20.404,37.4038,72.0929,215.43,,"48 km ESE of Khorugh, Tajikistan"
2019-03-31 11:51:27.934,38.952,70.7796,6.12,4.4,"36 km ESE of Rasht, Tajikistan"
2019-03-15 13:38:22.715,37.3054,71.9044,201.99,,"37 km ESE of Khorugh, Tajikistan"
2019-03-13 21:32:01.730,41.4134,68.9525,,4.8,"18 km WSW of Saryaghash, Kazakhstan"
2019-03-09 13:06:54.370,37.6207,72.243,167.41,4.1,"62 km ENE of Khorugh, Tajikistan"
2019-02-19 17:33:53.830,38.3715,75.1062,119.96,4.4,"102 km ENE of Murghob, Tajikistan"
2019-02-04 16:10:20.840,37.6199,72.3236,180.26,4.4,"69 km ENE of Khorugh, Tajikistan"
2019-02-04 12:33:43.280,38.5171,70.5486,10.0,4.4,"58 km SSE of Rasht, Tajikistan"
2019-02-04 06:12:25.830,38.4606,73.9574,125.06,4.5,Tajikistan-Xinjiang border region
2019-01-27 13:43:40.090,38.5276,70.384,7.27,4.4,"52 km SE of Darband, Tajikistan"
2019-01-19 21:56:43.070,37.5654,71.7088,109.4,4.1,"16 km ENE of Khorugh, Tajikistan"
2019-01-18 04:05:20.170,39.4526,73.1223,,4.5,"74 km E of Kyzyl-Eshme, Kyrgyzstan"
2019-01-14 13:49:39.480,40.2673,77.1905,,4.6,"135 km NE of Kashgar, China"
2019-01-14 06:08:06.190,38.9006,70.7737,,4.7,"37 km ESE of Rasht, Tajikistan"
2019-01-14 06:03:37.880,38.7717,70.8553,,4.4,"50 km SE of Rasht, Tajikistan"
2019-01-14 05:01:43.570,38.8359,70.8808,10.0,4.2,"48 km ESE of Rasht, Tajikistan"
2019-01-13 09:01:49.890,39.6424,75.4059,35.0,4.2,"53 km WNW of Kashgar, China"
2019-01-12 04:32:02.090,39.6095,75.7112,18.28,5.3,"28 km WNW of Kashgar, China"
2019-01-08 17:27:33.140,39.4328,72.5644,10.0,4.5,"29 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2019-01-06 16:22:32.190,39.8478,77.6122,9.01,,"145 km ENE of Kashgar, China"
2018-12-30 04:48:44.370,38.3064,73.6836,,,"29 km WNW of Murghob, Tajikistan"
2018-12-27 01:06:13.310,38.2935,75.6288,132.7,4.1,"134 km SSW of Kashgar, China"
2018-12-22 00:32:27.400,37.7941,71.6867,5.0,,"35 km NNE of Khorugh, Tajikistan"
2018-12-20 11:49:46.940,39.1614,74.744,10.0,4.6,"southern Xinjiang, China"
2018-12-20 11:08:12.620,39.0994,74.7587,,5.0,"113 km WSW of Kashgar, China"
2018-12-13 20:29:58.590,37.6845,71.8205,10.0,,"32 km NE of Khorugh, Tajikistan"
2018-12-13 05:47:35.350,39.0284,74.7084,,4.7,"115 km NE of Murghob, Tajikistan"
2018-12-11 17:04:06.800,38.1403,74.1982,165.36,4.6,Tajikistan-Xinjiang border region
2018-12-05 15:18:40.130,38.5543,70.5689,,5.0,"55 km SSE of Rasht, Tajikistan"
2018-12-05 05:52:38.350,40.298,77.6263,10.0,4.6,"167 km ENE of Kashgar, China"
2018-12-02 04:44:00.090,39.7739,74.4118,,4.2,"139 km WNW of Kashgar, China"
2018-11-25 23:18:06.110,39.8111,73.6973,10.0,4.1,"105 km ESE of Nookat, Kyrgyzstan"
2018-11-24 04:59:26.530,37.4654,72.3436,212.49,4.2,"57 km N of Khand?d, Afghanistan"
2018-11-21 06:53:35.520,40.3487,78.8845,10.0,4.1,"125 km WSW of Aykol, China"
2018-11-17 03:29:27.580,37.4702,72.1837,190.93,4.4,"55 km E of Khorugh, Tajikistan"
2018-11-11 10:50:47.900,37.4823,72.1774,199.06,4.4,"55 km E of Khorugh, Tajikistan"
2018-11-11 02:32:40.080,38.0034,72.8847,148.31,,"96 km WSW of Murghob, Tajikistan"
2018-11-03 21:36:23.540,40.2409,77.6552,29.65,,"166 km ENE of Kashgar, China"
2018-10-30 02:22:21.010,39.4323,75.1483,19.53,4.6,"72 km W of Kashgar, China"
2018-10-24 09:58:32.290,40.9764,78.7203,10.0,4.0,"119 km W of Aykol, China"
2018-10-23 17:31:19.570,40.9683,78.755,10.0,4.9,"116 km W of Aykol, China"
2018-10-23 11:30:18.290,37.3256,72.5009,10.0,4.6,"44 km NNE of Khand?d, Afghanistan"
2018-10-22 15:07:21.600,38.4779,70.5953,10.0,4.6,"64 km SSE of Rasht, Tajikistan"
2018-10-21 04:37:11.170,38.5343,70.452,12.34,4.5,"55 km S of Rasht, Tajikistan"
2018-10-20 08:48:06.100,38.4108,73.7924,,4.4,"30 km NNW of Murghob, Tajikistan"
2018-10-19 13:25:46.720,38.4095,73.8932,,5.1,"27 km NNW of Murghob, Tajikistan"
2018-10-16 01:39:50.030,37.6341,72.3872,204.65,4.1,"75 km ENE of Khorugh, Tajikistan"
2018-10-15 14:12:56.870,38.2985,75.468,131.64,4.4,"132 km E of Murghob, Tajikistan"
2018-10-14 05:15:57.310,39.2651,72.2183,,4.8,"31 km S of Daroot-Korgon, Kyrgyzstan"
2018-10-12 17:07:45.130,38.4128,72.8039,59.3,4.2,"105 km WNW of Murghob, Tajikistan"
2018-10-11 18:27:03.190,38.4653,70.5166,10.0,4.5,"58 km NE of M?’minobod, Tajikistan"
2018-10-10 01:48:48.110,39.7212,73.9309,41.43,4.5,"127 km ESE of Nookat, Kyrgyzstan"
2018-10-09 00:49:23.750,37.8619,72.4117,,,"86 km ENE of Khorugh, Tajikistan"
2018-10-08 14:48:02.650,39.4189,75.1609,,4.6,"71 km W of Kashgar, China"
2018-10-07 02:39:39.190,36.8647,74.5646,79.37,3.9,"61 km N of Barishal, Pakistan"
2018-09-23 15:05:06.600,37.4186,72.2617,204.88,4.6,"52 km N of Khand?d, Afghanistan"
2018-09-17 19:00:22.560,38.4785,70.5652,10.0,4.9,"62 km NE of M?’minobod, Tajikistan"
2018-09-14 22:15:05.270,41.9386,77.2122,19.96,4.2,"22 km S of Kadzhi-Say, Kyrgyzstan"
2018-09-07 05:42:14.940,38.687,71.3899,7.96,,"62 km S of Karakenja, Tajikistan"
2018-09-04 02:51:27.900,39.587,76.7137,22.62,4.6,"63 km ENE of Kashgar, China"
2018-09-03 21:52:56.260,39.3941,76.8783,,5.5,"76 km E of Kashgar, China"
2018-09-03 21:51:45.040,39.4095,76.8745,10.0,4.6,"76 km E of Kashgar, China"
2018-09-03 13:50:03.280,39.6071,71.3681,9.19,,"37 km S of Aydarken, Kyrgyzstan"
2018-08-31 12:21:27.000,42.932,77.6741,10.0,,"50 km SSE of Esik, Kazakhstan"
2018-08-30 06:59:14.620,37.3787,71.7999,116.99,4.3,"25 km ESE of Khorugh, Tajikistan"
2018-08-29 22:57:31.080,38.4883,73.5937,123.95,4.2,"48 km NW of Murghob, Tajikistan"
2018-08-26 13:59:31.800,37.4838,72.1844,192.05,4.3,"55 km E of Khorugh, Tajikistan"
2018-08-26 13:45:13.370,37.5038,72.1436,184.26,4.1,"52 km E of Khorugh, Tajikistan"
2018-08-22 08:00:28.380,39.3342,73.9274,61.6,4.4,"129 km N of Murghob, Tajikistan"
2018-08-22 03:49:41.970,39.6189,73.5952,53.57,4.4,"110 km SE of Nookat, Kyrgyzstan"
2018-08-14 11:48:41.280,37.5941,72.6704,,4.1,"77 km NNE of Khand?d, Afghanistan"
2018-08-14 10:10:48.150,37.3359,72.1503,225.41,4.3,"45 km NNW of Khand?d, Afghanistan"
2018-08-08 20:19:32.700,39.1839,74.1409,10.0,4.3,"113 km N of Murghob, Tajikistan"
2018-08-07 17:17:23.350,41.3092,72.5788,,4.6,"30 km E of Tash-Kumyr, Kyrgyzstan"
2018-07-29 09:36:26.340,38.2193,72.926,129.5,,"91 km W of Murghob, Tajikistan"
2018-07-26 17:29:01.360,43.9987,77.8953,,3.8,"40 km S of Saryozek, Kazakhstan"
2018-07-20 01:27:34.140,38.7797,73.2124,35.0,4.2,"94 km NW of Murghob, Tajikistan"
2018-07-17 14:35:17.260,40.2938,73.3694,35.0,4.7,"53 km S of Uzgen, Kyrgyzstan"
2018-07-12 19:46:47.950,38.4299,73.4766,123.85,5.1,"51 km NW of Murghob, Tajikistan"
2018-07-08 11:34:41.170,37.7147,71.7545,10.0,,"30 km NE of Khorugh, Tajikistan"
2018-07-06 09:56:17.740,37.529,71.7844,,4.4,"20 km ENE of Khorugh, Tajikistan"
2018-06-19 05:04:12.520,38.3777,73.7001,,4.4,"32 km NW of Murghob, Tajikistan"
2018-06-06 14:51:07.320,37.595,75.7516,54.71,4.3,"159 km SW of Shache, China"
2018-06-04 14:44:01.190,38.5035,70.3563,6.1,4.3,"52 km NNE of M?’minobod, Tajikistan"
2018-06-02 08:45:40.580,39.4773,71.9032,10.0,4.5,"27 km WSW of Daroot-Korgon, Kyrgyzstan"
2018-05-15 13:15:57.440,39.4595,71.5617,10.0,4.4,"25 km N of Karakenja, Tajikistan"
2018-05-08 02:19:52.310,38.3842,73.2832,114.02,4.2,"64 km WNW of Murghob, Tajikistan"
2018-05-08 00:44:10.210,39.9512,75.9881,10.0,4.4,"53 km N of Kashgar, China"
2018-05-06 16:13:40.650,37.4236,72.0417,154.23,4.4,"43 km E of Khorugh, Tajikistan"
2018-05-06 03:17:18.880,39.4512,73.3883,10.0,,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2018-05-04 10:43:50.560,39.7258,74.7266,35.0,4.4,"112 km WNW of Kashgar, China"
2018-04-30 12:57:51.300,38.9817,70.6548,10.0,4.6,"24 km ESE of Rasht, Tajikistan"
2018-04-27 18:49:29.770,38.0253,73.0827,153.21,,"79 km WSW of Murghob, Tajikistan"
2018-04-26 21:33:46.280,37.3584,71.9125,145.03,4.2,"34 km ESE of Khorugh, Tajikistan"
2018-04-26 01:08:24.470,37.5163,72.1843,,4.1,"55 km E of Khorugh, Tajikistan"
2018-04-22 23:39:30.460,38.7307,73.068,21.09,4.3,"100 km NW of Murghob, Tajikistan"
2018-04-18 01:27:51.580,37.8449,72.6685,160.57,4.2,"103 km NNE of Khand?d, Afghanistan"
2018-04-17 14:21:32.280,38.2117,72.3218,107.66,4.2,"104 km NE of Khorugh, Tajikistan"
2018-04-12 10:41:50.280,40.3281,77.3742,10.0,5.0,"151 km NE of Kashgar, China"
2018-04-08 16:12:59.720,42.702,78.6417,25.31,4.4,"22 km E of Tyup, Kyrgyzstan"
2018-04-07 14:41:57.940,37.3774,72.2249,225.37,4.4,"48 km N of Khand?d, Afghanistan"
2018-04-04 02:35:41.890,37.5077,72.1992,191.24,4.2,"57 km E of Khorugh, Tajikistan"
2018-04-03 15:11:58.200,39.3186,71.7087,,4.2,"18 km ENE of Karakenja, Tajikistan"
2018-04-03 14:39:34.050,40.2313,76.7564,35.0,4.6,"106 km NE of Kashgar, China"
2018-04-03 08:14:42.130,39.7466,74.4656,31.34,,"134 km WNW of Kashgar, China"
2018-04-02 04:36:07.010,40.1295,79.364,10.0,,"112 km SW of Aykol, China"
2018-03-30 22:58:52.340,38.7474,69.9675,,3.7,"9 km ESE of Roghun, Tajikistan"
2018-03-30 14:53:43.400,37.3659,71.9012,146.97,4.1,"33 km ESE of Khorugh, Tajikistan"
2018-03-30 12:09:26.410,38.722,69.9305,10.0,,"8 km SE of Roghun, Tajikistan"
2018-03-30 02:10:54.810,38.7095,69.9232,10.0,4.2,"9 km SSE of Roghun, Tajikistan"
2018-03-29 23:24:43.690,38.6859,69.9052,5.0,4.6,"11 km SSE of Roghun, Tajikistan"
2018-03-29 22:54:12.640,38.7161,69.9779,5.0,5.7,"11 km SE of Roghun, Tajikistan"
2018-03-26 12:53:50.310,43.857,77.3618,23.97,4.6,"24 km E of Kapshagay, Kazakhstan"
2018-03-12 06:33:15.420,38.2873,75.0268,141.16,4.3,"93 km E of Murghob, Tajikistan"
2018-03-09 06:31:55.540,37.5229,72.2659,189.06,,"63 km E of Khorugh, Tajikistan"
2018-03-08 04:00:16.070,37.3166,71.8858,,4.4,"35 km WNW of Khorugh, Tajikistan"
2018-03-03 23:05:47.610,39.6441,73.9572,47.79,4.8,"133 km ESE of Nookat, Kyrgyzstan"
2018-02-28 17:27:06.980,40.3619,72.4522,10.0,,Uzbekistan-Kyrgyzstan border region
2018-02-28 16:45:58.980,37.5996,73.0725,22.45,4.5,"98 km NE of Khand?d, Afghanistan"
2018-02-23 10:22:01.130,39.5778,72.7426,48.26,,"40 km E of Kyzyl-Eshme, Kyrgyzstan"
2018-02-21 21:48:47.980,38.6921,70.7017,48.02,4.2,"46 km SE of Rasht, Tajikistan"
2018-02-14 23:21:44.950,38.3834,73.7817,,4.2,"28 km NW of Murghob, Tajikistan"
2018-02-14 22:30:55.570,39.4707,73.3862,10.0,4.1,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2018-02-14 12:32:53.850,37.9678,72.7523,,4.4,"108 km WSW of Murghob, Tajikistan"
2018-02-06 21:57:42.200,38.2183,72.4526,111.07,4.5,"113 km NE of Khorugh, Tajikistan"
2018-02-06 21:54:00.990,38.1537,72.478,111.52,5.0,"109 km NE of Khorugh, Tajikistan"
2018-02-06 19:34:34.060,37.7859,72.1353,126.93,4.0,"61 km ENE of Khorugh, Tajikistan"
2018-02-02 09:20:45.990,43.1071,76.841,14.65,3.8,"18 km SSW of Almaty, Kazakhstan"
2018-01-29 14:36:35.560,43.2015,77.7514,29.34,,"25 km SSE of Turgen, Kazakhstan"
2018-01-23 01:26:09.200,41.4055,68.995,12.29,4.5,"15 km WSW of Saryaghash, Kazakhstan"
2018-01-22 00:25:38.360,37.5988,78.0965,38.46,4.1,"68 km WNW of Zangguy, China"
2018-01-19 00:20:25.280,37.5284,71.751,133.71,4.2,"18 km ENE of Khorugh, Tajikistan"
2018-01-17 03:48:14.580,38.1667,74.0871,168.69,4.3,"10 km E of Murghob, Tajikistan"
2018-01-15 02:58:50.440,38.2562,73.9154,,4.5,"10 km NNW of Murghob, Tajikistan"
2018-01-09 00:05:49.840,38.1613,72.6886,112.89,4.9,"112 km W of Murghob, Tajikistan"
2018-01-08 07:22:17.290,38.9015,70.2809,,4.4,"16 km SSW of Rasht, Tajikistan"
2018-01-08 04:18:51.940,39.602,73.288,,4.2,"87 km E of Kyzyl-Eshme, Kyrgyzstan"
2018-01-05 07:52:52.680,38.1585,74.324,174.98,4.1,"31 km E of Murghob, Tajikistan"
2018-01-04 19:53:54.480,38.6691,73.647,109.69,4.3,"62 km NNW of Murghob, Tajikistan"
2018-01-04 16:00:08.510,38.8959,72.4571,10.0,4.3,"76 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2018-01-02 23:16:09.340,38.7898,72.546,18.11,4.5,"89 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2018-01-01 02:16:06.080,37.6336,72.4779,201.07,4.2,"77 km N of Khand?d, Afghanistan"
2017-12-31 08:37:59.660,37.3692,72.1195,217.06,4.1,"49 km NNW of Khand?d, Afghanistan"
2017-12-30 23:24:05.260,39.4604,72.9721,21.53,4.6,"61 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-12-29 12:40:50.420,39.3495,71.5976,38.57,4.4,"14 km NNE of Karakenja, Tajikistan"
2017-12-27 13:56:59.530,38.8765,72.5075,,4.9,"79 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2017-12-25 21:02:24.680,39.4727,73.6696,,4.8,"120 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-12-15 04:18:05.030,38.8363,70.897,10.0,,"50 km ESE of Rasht, Tajikistan"
2017-12-12 17:20:31.560,39.6756,74.1255,49.49,4.3,"140 km SSE of Uzgen, Kyrgyzstan"
2017-12-04 14:17:54.030,38.0846,72.8758,,4.0,"96 km W of Murghob, Tajikistan"
2017-12-03 17:50:18.650,39.2723,74.2883,,4.5,"125 km NNE of Murghob, Tajikistan"
2017-12-02 08:28:08.580,39.1384,71.1808,52.26,4.3,"31 km WSW of Karakenja, Tajikistan"
2017-11-23 22:30:17.550,38.4272,72.0058,39.65,4.4,"99 km SSE of Karakenja, Tajikistan"
2017-11-21 13:15:20.860,38.3885,75.4981,136.89,4.3,"127 km SSW of Kashgar, China"
2017-11-16 01:42:56.750,41.7485,77.5764,31.92,4.9,"54 km SE of Kadzhi-Say, Kyrgyzstan"
2017-11-14 03:01:17.570,37.2371,72.2614,228.81,4.4,"32 km N of Khand?d, Afghanistan"
2017-11-10 20:53:37.950,38.2483,73.9038,31.36,5.0,"10 km NNW of Murghob, Tajikistan"
2017-11-07 16:28:46.700,39.5863,73.6628,,4.7,"116 km SE of Nookat, Kyrgyzstan"
2017-11-07 14:17:58.430,37.4483,72.1721,209.56,4.5,"54 km E of Khorugh, Tajikistan"
2017-11-05 20:54:25.610,38.4618,73.4689,126.34,4.4,"54 km NW of Murghob, Tajikistan"
2017-11-05 14:09:29.350,37.4788,72.4367,188.01,4.1,"59 km N of Khand?d, Afghanistan"
2017-10-29 15:15:36.290,38.2264,74.6487,146.0,4.0,"60 km E of Murghob, Tajikistan"
2017-10-25 21:02:16.720,37.2437,75.3327,41.08,4.5,"117 km NNE of Barishal, Pakistan"
2017-10-24 12:54:09.180,38.3511,73.9708,137.67,4.4,"20 km N of Murghob, Tajikistan"
2017-10-16 13:03:09.100,40.3685,77.0441,35.0,4.6,"134 km NE of Kashgar, China"
2017-10-15 00:58:00.110,38.6284,76.2218,52.47,4.4,"91 km WNW of Shache, China"
2017-10-06 23:04:51.160,39.6124,73.3529,10.0,4.2,"93 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-10-02 05:13:25.290,38.0372,72.5015,,4.8,"103 km NE of Khorugh, Tajikistan"
2017-09-20 23:04:49.960,38.7167,70.8078,,4.1,"51 km SE of Rasht, Tajikistan"
2017-09-18 15:54:18.720,40.9737,77.1594,10.0,4.5,"110 km ESE of Naryn, Kyrgyzstan"
2017-09-17 18:45:34.170,38.7981,70.2665,,4.3,"25 km SSE of Novobod, Tajikistan"
2017-09-10 21:53:05.030,37.5418,72.3042,201.42,4.3,"65 km N of Khand?d, Afghanistan"
2017-09-09 07:48:36.560,38.8091,74.9524,10.0,4.2,"111 km NE of Murghob, Tajikistan"
2017-09-07 11:10:16.960,37.4852,71.7833,119.54,4.5,"20 km E of Khorugh, Tajikistan"
2017-08-30 09:06:12.610,37.3279,71.9503,174.24,4.1,"39 km ESE of Khorugh, Tajikistan"
2017-08-28 22:27:31.140,39.5593,75.2599,10.0,4.4,"63 km W of Kashgar, China"
2017-08-24 01:06:13.170,38.4183,73.9622,,4.2,"27 km N of Murghob, Tajikistan"
2017-08-22 11:29:53.130,39.889,74.3082,68.25,4.2,"129 km SE of Uzgen, Kyrgyzstan"
2017-08-18 08:10:01.480,38.4544,73.3353,,4.2,"63 km WNW of Murghob, Tajikistan"
2017-08-15 22:49:47.330,38.2259,73.9838,43.87,4.7,"6 km NNE of Murghob, Tajikistan"
2017-08-12 04:14:27.880,39.6066,74.587,,4.3,"121 km W of Kashgar, China"
2017-08-10 13:43:52.020,38.6728,70.7045,10.0,4.3,"48 km SE of Rasht, Tajikistan"
2017-08-05 08:10:54.910,38.9248,70.4402,6.91,4.2,"12 km SSE of Rasht, Tajikistan"
2017-08-03 00:14:59.260,39.7077,73.9444,43.61,4.7,"129 km ESE of Nookat, Kyrgyzstan"
2017-08-01 18:07:31.810,38.8192,73.1946,106.05,4.3,"98 km NW of Murghob, Tajikistan"
2017-07-30 03:12:35.140,39.2113,74.2266,,4.2,"southern Xinjiang, China"
2017-07-27 04:52:46.700,38.1878,74.0714,162.74,4.4,"9 km ENE of Murghob, Tajikistan"
2017-07-23 20:13:36.020,39.0807,71.5085,10.0,4.4,"17 km S of Karakenja, Tajikistan"
2017-07-23 10:36:37.120,41.133,75.2771,3.51,4.2,"44 km W of At-Bashi, Kyrgyzstan"
2017-07-22 23:26:08.280,37.7105,72.3825,181.45,4.1,"77 km ENE of Khorugh, Tajikistan"
2017-07-17 23:59:48.730,40.8525,78.8825,30.63,4.5,"106 km W of Aykol, China"
2017-07-17 00:28:25.480,37.5231,72.2694,207.39,4.1,"63 km E of Khorugh, Tajikistan"
2017-07-16 21:13:10.220,39.5704,73.4989,,4.0,"105 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-07-10 22:05:39.800,39.0119,75.276,48.62,4.0,"79 km SW of Kashgar, China"
2017-07-04 22:36:22.170,37.5461,72.3311,214.47,4.1,"66 km N of Khand?d, Afghanistan"
2017-07-04 04:25:26.010,39.5543,73.1511,24.14,4.2,"75 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-07-02 08:51:43.000,37.6137,72.3209,197.01,4.0,"69 km E of Khorugh, Tajikistan"
2017-06-29 23:07:16.190,39.5444,73.4153,10.0,4.2,"98 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-06-29 21:45:31.440,39.4748,73.3632,10.0,4.1,"94 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-06-26 04:11:39.560,38.7465,70.7841,10.0,5.0,Afghanistan-Tajikistan border region
2017-06-26 00:39:47.040,39.5189,73.5158,10.0,4.0,"107 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-06-23 03:19:31.610,41.0722,72.2854,38.21,4.1,"17 km WNW of Kochkor-Ata, Kyrgyzstan"
2017-06-21 19:41:09.000,38.3993,73.3754,123.4,4.7,"57 km WNW of Murghob, Tajikistan"
2017-06-19 03:38:00.940,39.0206,70.8163,36.26,,"38 km E of Rasht, Tajikistan"
2017-06-18 15:48:22.470,37.3609,71.9855,191.11,4.2,"40 km ESE of Khorugh, Tajikistan"
2017-06-13 04:28:26.330,38.2345,72.5744,130.56,4.5,"122 km NE of Khorugh, Tajikistan"
2017-06-10 21:41:56.590,40.2182,71.0746,9.41,,"27 km NE of Batken, Kyrgyzstan"
2017-06-05 23:24:06.000,38.9625,71.0139,8.33,4.1,"53 km SW of Karakenja, Tajikistan"
2017-06-04 01:24:47.350,38.4064,73.8797,144.02,4.0,"27 km NNW of Murghob, Tajikistan"
2017-06-01 15:10:19.880,39.483,72.0054,10.0,4.4,Kyrgyzstan-Tajikistan border region
2017-05-28 23:50:03.540,37.321,71.8701,168.04,4.4,"33 km SE of Khorugh, Tajikistan"
2017-05-27 22:36:01.120,37.5198,71.766,117.03,4.4,"19 km E of Khorugh, Tajikistan"
2017-05-26 21:35:55.000,38.8921,70.7814,10.0,,"38 km ESE of Rasht, Tajikistan"
2017-05-26 19:09:20.310,39.4715,71.3539,19.94,4.3,"29 km NNW of Karakenja, Tajikistan"
2017-05-22 09:23:08.810,39.4354,73.5918,10.0,4.9,"114 km E of Kyzyl-Eshme, Kyrgyzstan"
2017-05-20 21:58:06.970,39.4589,71.3377,10.0,4.3,"29 km NNW of Karakenja, Tajikistan"
2017-05-17 15:27:56.380,38.2273,73.1079,131.37,4.5,"75 km W of Murghob, Tajikistan"
2017-05-16 09:07:17.970,42.1799,71.8176,35.0,4.5,"51 km SW of Talas, Kyrgyzstan"
2017-05-11 04:03:41.910,37.6,75.3494,10.0,4.8,"137 km ESE of Murghob, Tajikistan"
2017-05-10 22:00:58.320,37.5941,75.4207,,5.0,"143 km ESE of Murghob, Tajikistan"
2017-05-10 21:58:21.700,37.6433,75.3098,7.62,,"131 km ESE of Murghob, Tajikistan"
2017-05-09 15:10:04.610,38.9635,70.4746,10.0,4.6,"11 km SE of Rasht, Tajikistan"
2017-05-06 19:01:41.700,39.4957,71.3312,,,"33 km NNW of Karakenja, Tajikistan"
2017-05-06 17:57:06.800,36.7713,73.9818,77.3,4.2,northwestern Kashmir
2017-05-06 07:15:19.230,39.4959,71.435,10.0,5.0,"29 km NNW of Karakenja, Tajikistan"
2017-05-05 17:03:15.530,39.5054,71.4642,10.0,4.5,"30 km N of Karakenja, Tajikistan"
2017-05-05 06:38:04.770,39.4524,71.3811,8.55,4.7,"27 km NNW of Karakenja, Tajikistan"
2017-05-05 05:25:13.000,39.4947,71.3001,10.0,4.8,"34 km NW of Karakenja, Tajikistan"
2017-05-05 05:15:15.040,39.4332,71.1967,10.0,4.9,"35 km NW of Karakenja, Tajikistan"
2017-05-05 05:09:35.970,39.4789,71.4223,10.0,5.8,"28 km NNW of Karakenja, Tajikistan"
2017-05-04 18:23:17.640,39.5607,71.4131,10.0,4.6,"37 km NNW of Karakenja, Tajikistan"
2017-05-04 11:10:02.790,39.509,71.4795,10.0,,"30 km N of Karakenja, Tajikistan"
2017-05-04 06:52:30.190,39.4995,71.3665,10.0,4.0,"32 km NNW of Karakenja, Tajikistan"
2017-05-03 20:03:11.400,39.5019,71.502,10.0,5.1,"29 km N of Karakenja, Tajikistan"
2017-05-03 05:36:32.800,39.5419,71.3977,21.85,,"35 km NNW of Karakenja, Tajikistan"
2017-05-03 05:06:30.180,39.5178,71.4784,10.0,4.7,"31 km N of Karakenja, Tajikistan"
2017-05-03 04:47:13.380,39.4939,71.4438,11.0,6.0,"29 km NNW of Karakenja, Tajikistan"
2017-05-03 04:46:55.690,39.5183,71.3378,10.0,4.8,"35 km NNW of Karakenja, Tajikistan"
2017-04-29 13:41:53.730,40.5756,74.7255,20.38,,Kyrgyzstan-Xinjiang border region
2017-04-28 05:01:24.680,41.8946,76.8073,6.86,4.3,Kyrgyzstan
2017-04-25 14:33:46.680,37.437,75.5363,95.76,4.3,"144 km NNE of Barishal, Pakistan"
2017-04-21 00:55:45.100,42.5888,75.1539,10.0,4.5,"30 km SSW of Tokmok, Kyrgyzstan"
2017-04-21 00:41:54.340,42.5761,75.1387,9.74,4.2,"32 km SSW of Tokmok, Kyrgyzstan"
2017-04-20 03:39:14.870,37.9748,77.9129,10.0,4.6,"76 km SE of Shache, China"
2017-04-18 19:56:23.250,39.2674,71.7889,10.0,,"23 km E of Karakenja, Tajikistan"
2017-04-17 04:41:30.580,37.7484,72.241,119.46,4.4,"67 km ENE of Khorugh, Tajikistan"
2017-04-10 06:57:36.960,37.7524,72.1238,121.97,4.6,"58 km ENE of Khorugh, Tajikistan"
2017-04-05 04:50:20.390,38.3626,73.9692,,,"21 km N of Murghob, Tajikistan"
2017-03-28 23:51:22.870,37.6245,71.6826,15.56,4.1,"18 km NE of Khorugh, Tajikistan"
2017-03-27 17:43:32.170,38.2106,72.7905,35.0,4.1,"103 km W of Murghob, Tajikistan"
2017-03-27 15:27:01.030,40.1627,75.5689,43.07,4.6,"84 km NNW of Kashgar, China"
2017-03-26 04:17:27.590,37.2411,72.1371,98.17,4.2,"35 km NNW of Khand?d, Afghanistan"
2017-03-23 22:58:13.610,38.3142,72.9924,66.8,4.1,"86 km W of Murghob, Tajikistan"
2017-03-22 18:57:16.630,38.5375,72.6304,92.35,4.3,"118 km SSE of Kyzyl-Eshme, Kyrgyzstan"
2017-03-22 11:27:01.940,37.5003,71.9527,,,"35 km E of Khorugh, Tajikistan"
2017-03-17 11:36:20.370,38.6296,73.1472,118.75,4.3,"87 km NW of Murghob, Tajikistan"
2017-03-14 12:59:37.130,39.2998,73.3558,,4.6,"97 km ESE of Kyzyl-Eshme, Kyrgyzstan"
